Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year,Date
Suzuki,Used,CNG,37000.0,Mehran VX,490000,Lahore,Cash,2014.0,2018-12-26
Toyota,New,Petrol,75000.0,Rush,2675000,,Cash,2014.0,2019-01-02
Suzuki,Used,CNG,50000.0,Mehran VX,420000,Rawalpindi,Cash,2008.0,2019-05-15
Honda,Used,Petrol,93000.0,City IVTEC,1470000,Lahore,Cash,2014.0,2018-09-18
Suzuki,Used,Petrol,109000.0,Cultus VXR,700000,Karachi,Cash,2011.0,2019-04-12
Toyota,Used,Hybrid,60000.0,Aqua,1650000,Islamabad,Cash,2012.0,2019-04-09
Suzuki,Used,CNG,37000.0,Mehran VX,490000,Lahore,Cash,2014.0,2018-08-17
Toyota,New,Petrol,75000.0,Rush,2675000,,Cash,2014.0,2019-11-10
Honda,Used,Petrol,86000.0,Civic VTi Oriel,1335000,Islamabad,Cash,2010.0,2019-04-09
Toyota,Used,Petrol,80000.0,Belta,895000,Karachi,Cash,2007.0,2018-12-14
Suzuki,Used,Petrol,71230.0,Every,820000,Lahore,Cash,2010.0,2019-05-14
Honda,Used,Petrol,105000.0,City IVTEC,1600000,Islamabad,Installment/Leasing,2016.0,2018-12-15
Toyota,New,Petrol,13000.0,Corolla GLI,2275000,,Cash,2018.0,2019-06-20
Suzuki,Used,Petrol,1.0,Cultus VXR,530000,Karachi,Cash,2007.0,2019-11-03
Toyota,Used,CNG,185000.0,Corolla XLI,1265000,Multan,Cash,2011.0,2019-11-18
Toyota,Used,Petrol,150000.0,Corolla GLI,1220000,Lahore,Cash,2010.0,2019-11-08
Suzuki,Used,CNG,181818.0,Mehran VX,210000,Karachi,Cash,1999.0,2018-09-09
Suzuki,Used,Petrol,38867.0,Mehran VX,395000,Lahore,Cash,2008.0,2019-04-01
,,,,,1040000,,,,2019-02-11
Suzuki,New,Petrol,90000.0,Cultus VXR,485000,Karachi,Cash,2004.0,2019-10-30
Suzuki,Used,CNG,87000.0,Cultus VXR,5490000,Karachi,Cash,2008.0,2019-09-09
Daihatsu,Used,CNG,198000.0,Cuore,455000,Islamabad,Cash,2004.0,2019-08-12
Honda,Used,Petrol,200000.0,Civic EXi,479000,Karachi,Cash,1998.0,2019-06-16
Suzuki,Used,Petrol,146000.0,Cultus VXR,800000,Islamabad,Cash,2010.0,2018-12-10
Suzuki,Used,CNG,72000.0,Cultus VXR,430000,Karachi,Cash,2001.0,2018-11-10
Toyota,Used,CNG,80000.0,Corolla XE,650000,Karachi,Cash,1994.0,2019-01-12
Toyota,Used,Petrol,91000.0,Corolla GLI,1775000,Islamabad,Cash,2014.0,2019-05-31
Toyota,Used,Petrol,19000.0,Corolla XLI,205000,Islamabad,Installment/Leasing,2016.0,2019-03-22
Suzuki,Used,Petrol,2.0,Mehran VX,380000,Rawalpindi,Cash,2004.0,2019-09-28
Honda,Used,Petrol,220000.0,City IDSI,510000,Lahore,Cash,1998.0,2019-01-30
Honda,New,Petrol,6100.0,City Aspire,960000,Lahore,Installment/Leasing,2018.0,2019-11-29
Suzuki,Used,CNG,97000.0,Mehran VX,355000,Karachi,Cash,2006.0,2018-09-16
Suzuki,New,Petrol,49.0,Mehran VX,430000,Rawalpindi,Cash,2008.0,2019-12-19
Suzuki,Used,CNG,2012.0,Mehran VXR,470000,Islamabad,Cash,2012.0,2018-12-14
Daihatsu,Used,CNG,67531.0,Cuore,140000,Islamabad,Installment/Leasing,2009.0,2019-10-20
Suzuki,Used,CNG,171196.0,Alto,370000,Karachi,Cash,2005.0,2018-12-12
Suzuki,Used,Petrol,92166.0,Cultus VX,850000,Lahore,Cash,2010.0,2019-04-07
Toyota,Used,Petrol,117500.0,Corolla GLI,1150000,Karachi,Cash,2010.0,2019-09-04
Toyota,Used,Diesel,123456.0,Corolla 2.0 D,885000,Lahore,Cash,2003.0,2018-08-26
Honda,New,CNG,190000.0,City IDSI,750000,Karachi,Cash,2005.0,2018-08-15
Suzuki,Used,CNG,80000.0,Mehran VX,385000,Karachi,Cash,2011.0,2018-11-28
Honda,Used,CNG,150000.0,Civic EXi,480000,Karachi,Cash,1995.0,2019-11-01
Suzuki,New,CNG,25000.0,Mehran VX,515000,Rawalpindi,Cash,2010.0,2018-08-08
Toyota,Used,Petrol,85000.0,Vitz,1000000,Islamabad,Cash,2006.0,2019-04-18
Honda,New,Petrol,51000.0,Civic Prosmetic,1710000,Karachi,Cash,2013.0,2018-11-19
Honda,Used,Petrol,1000.0,Civic VTi Oriel,725000,Lahore,Cash,2000.0,2019-05-20
Hyundai,Used,CNG,100000.0,Santro,465000,Lahore,Cash,2004.0,2019-11-12
Toyota,Used,Petrol,12345.0,Corolla Assista,200000,Islamabad,Installment/Leasing,2001.0,2019-04-13
Suzuki,Used,Petrol,9999.0,Other,220000,Karachi,Cash,1989.0,2019-04-15
KIA,Used,CNG,190000.0,Sportage,850000,Lahore,Cash,2003.0,2019-09-11
Suzuki,Used,Petrol,100000.0,Cultus VXR,570000,Lahore,Cash,2007.0,2019-11-20
Toyota,Used,CNG,150000.0,Corolla GLI,730000,Karachi,Cash,1998.0,2019-03-06
Suzuki,Used,CNG,97000.0,Cultus VXL,590000,Karachi,Cash,2007.0,2019-06-14
Suzuki,Used,CNG,79653.0,Mehran VXR,325000,Karachi,Cash,2008.0,2018-10-26
Suzuki,New,Petrol,25000.0,Mehran VXR,575000,Lahore,Cash,2014.0,2019-05-12
Toyota,Used,CNG,80000.0,Corolla XE,650000,Karachi,Cash,1994.0,2019-10-14
Toyota,Used,Petrol,91000.0,Corolla GLI,1775000,Islamabad,Cash,2014.0,2019-12-02
Toyota,Used,Petrol,19000.0,Corolla XLI,205000,Islamabad,Installment/Leasing,2016.0,2019-08-11
Suzuki,Used,Petrol,2.0,Mehran VX,380000,Rawalpindi,Cash,2004.0,2019-01-26
Honda,Used,Petrol,220000.0,City IDSI,510000,Lahore,Cash,1998.0,2018-11-12
Honda,New,Petrol,6100.0,City Aspire,960000,Lahore,Installment/Leasing,2018.0,2019-07-16
Suzuki,Used,CNG,97000.0,Mehran VX,355000,Karachi,Cash,2006.0,2019-09-24
Suzuki,New,Petrol,49.0,Mehran VX,430000,Rawalpindi,Cash,2008.0,2019-03-19
Suzuki,Used,CNG,2012.0,Mehran VXR,470000,Islamabad,Cash,2012.0,2018-09-19
Daihatsu,Used,CNG,67531.0,Cuore,140000,Islamabad,Installment/Leasing,2009.0,2018-11-08
Suzuki,Used,CNG,171196.0,Alto,370000,Karachi,Cash,2005.0,2019-11-15
Suzuki,Used,Petrol,92166.0,Cultus VX,850000,Lahore,Cash,2010.0,2019-06-23
Toyota,Used,Petrol,117500.0,Corolla GLI,1150000,Karachi,Cash,2010.0,2019-10-01
Toyota,Used,Diesel,123456.0,Corolla 2.0 D,885000,Lahore,Cash,2003.0,2019-11-23
Honda,New,CNG,190000.0,City IDSI,750000,Karachi,Cash,2005.0,2019-09-25
Suzuki,Used,CNG,80000.0,Mehran VX,385000,Karachi,Cash,2011.0,2019-07-09
Honda,Used,CNG,150000.0,Civic EXi,480000,Karachi,Cash,1995.0,2019-02-23
Suzuki,New,CNG,25000.0,Mehran VX,515000,Rawalpindi,Cash,2010.0,2019-01-17
Toyota,Used,Petrol,85000.0,Vitz,1000000,Islamabad,Cash,2006.0,2018-08-27
Honda,Used,Petrol,100500.0,Civic VTi Oriel Prosmatec,1600000,Lahore,Cash,2011.0,2019-11-18
Suzuki,Used,CNG,786.0,Mehran VXR,275000,Karachi,Cash,2000.0,2018-08-10
Suzuki,Used,Petrol,150000.0,Cultus VXL,560000,Islamabad,Cash,2004.0,2019-12-02
Honda,Used,Petrol,180000.0,City IDSI,820000,Lahore,Cash,2004.0,2019-05-14
Suzuki,New,Petrol,20000.0,Wagon R,540000,Islamabad,Installment/Leasing,2016.0,2018-09-02
Toyota,Used,Diesel,195.0,Other,2650000,Karachi,Cash,2008.0,2019-03-09
Daihatsu,Used,Diesel,112224.0,Charade,171000,Faisalabad,Cash,1987.0,2018-11-07
Daihatsu,Used,Petrol,80279.0,Mira,975000,Karachi,Cash,2012.0,2019-05-27
Toyota,Used,Petrol,86000.0,Corolla GLI,198000,Islamabad,Installment/Leasing,2011.0,2019-09-02
Toyota,New,Petrol,13000.0,Corolla GLI,2320000,,Cash,2017.0,2019-06-27
Toyota,Used,Petrol,23000.0,Corolla XLI,234000,Lahore,Installment/Leasing,2012.0,2019-03-16
Toyota,Used,Petrol,74837.0,Other,200000,Islamabad,Installment/Leasing,2015.0,2019-03-14
Daihatsu,Used,Petrol,111111.0,Charade,190000,Lahore,Cash,1984.0,2018-10-12
Toyota,Used,Petrol,24300.0,Corolla GLI,400000,Rawalpindi,Installment/Leasing,2015.0,2019-10-21
Toyota,New,Petrol,57000.0,Aqua,1625000,Islamabad,Cash,2017.0,2019-02-04
Nissan,Used,Petrol,105000.0,Patrol,1400000,Karachi,Cash,1991.0,2019-05-11
Suzuki,New,CNG,15269.0,Mehran VX,210000,Karachi,Cash,1993.0,2018-09-03
Daihatsu,Used,Petrol,78000.0,Cuore,700000,Multan,Cash,2010.0,2019-01-18
Toyota,New,Petrol,125000.0,Vitz,1000000,Lahore,Cash,2007.0,2018-12-12
Suzuki,Used,Petrol,123456.0,Mehran VX,98000,Karachi,Cash,1989.0,2019-10-06
Honda,Used,Petrol,17500.0,City IVTEC,1785000,Islamabad,Cash,2017.0,2018-10-28
Toyota,New,Petrol,52325.0,Succeed,1925000,Karachi,Cash,2012.0,2019-10-11
Suzuki,Used,Petrol,123456.0,Cultus VXR,444000,Karachi,Cash,2004.0,2018-12-13
Hyundai,Used,Hybrid,33900.0,Santro,530000,Lahore,Cash,2006.0,2019-07-15
Toyota,Used,Petrol,129500.0,Passo,835000,Karachi,Cash,2006.0,2018-12-27
Suzuki,Used,CNG,247.0,Mehran VX,122222,Karachi,Cash,1989.0,2018-11-11
Suzuki,New,Petrol,50000.0,Mehran VXR,185000,Karachi,Cash,1997.0,2019-08-29
Toyota,New,Diesel,132000.0,Hilux,2750000,Karachi,Cash,2009.0,2018-09-29
Suzuki,New,Petrol,1.0,Wagon R,1260000,Karachi,Cash,2018.0,2019-06-23
Suzuki,Used,CNG,1234.0,Mehran VX,310000,,Cash,2006.0,2018-11-01
Suzuki,Used,Petrol,7.0,Mehran VX,380000,Khanewal,Cash,2011.0,2019-02-21
Suzuki,Used,Petrol,19000.0,Mehran VX,680000,,Cash,2015.0,2019-10-24
Toyota,Used,Petrol,147000.0,Corolla XLI,1090000,Lahore,Cash,2009.0,2018-09-04
Daihatsu,Used,Petrol,46000.0,Mira,1240000,,Cash,2015.0,2018-08-23
Honda,New,Hybrid,57000.0,Spike,1645000,,Cash,2012.0,2019-08-08
Daihatsu,Used,Petrol,257.0,Charade,325000,Karachi,Cash,1986.0,2019-08-21
Toyota,Used,CNG,99999.0,Corolla XE,545000,Karachi,Cash,1994.0,2019-09-19
Honda,Used,Petrol,107856.0,Civic EXi,750000,Sialkot,Installment/Leasing,1997.0,2018-11-18
Hyundai,Used,CNG,9000.0,Other,600000,Karachi,Cash,2008.0,2019-03-11
Honda,Used,Petrol,26000.0,City IVTEC,850000,Lahore,Cash,2016.0,2019-06-14
Nissan,New,Diesel,12345.0,Qashqai,1800000,Islamabad,Cash,2009.0,2018-08-23
Suzuki,New,Petrol,45000.0,Alto,645000,Multan,Cash,2007.0,2018-10-13
Suzuki,Used,Petrol,60000.0,Cultus VXR,850000,Karachi,Cash,2012.0,2018-09-20
Toyota,Used,Petrol,97000.0,Corrolla Altis,880000,Karachi,Cash,2003.0,2019-02-25
Daihatsu,Used,CNG,8000.0,Cuore,510000,Karachi,Cash,2007.0,2019-05-19
Honda,Used,Petrol,75000.0,Civic VTi Oriel Prosmatec,200000,Lahore,Cash,2015.0,2019-08-16
Toyota,New,Petrol,70000.0,Corolla XE,450000,Lahore,Cash,1980.0,2019-05-10
Suzuki,Used,CNG,93000.0,Alto,570000,Karachi,Cash,2011.0,2019-02-09
Toyota,Used,CNG,362000.0,Other,390000,Islamabad,Cash,1986.0,2019-10-16
Honda,Used,Petrol,26000.0,City IVTEC,850000,Lahore,Cash,2016.0,2019-01-01
Nissan,New,Diesel,12345.0,Qashqai,1800000,Islamabad,Cash,2009.0,2019-02-17
Suzuki,New,Petrol,45000.0,Alto,645000,Multan,Cash,2007.0,2019-10-04
Suzuki,Used,Petrol,60000.0,Cultus VXR,850000,Karachi,Cash,2012.0,2019-06-21
Toyota,Used,Petrol,97000.0,Corrolla Altis,880000,Karachi,Cash,2003.0,2018-10-25
Daihatsu,Used,CNG,8000.0,Cuore,510000,Karachi,Cash,2007.0,2018-12-07
Honda,Used,Petrol,75000.0,Civic VTi Oriel Prosmatec,200000,Lahore,Cash,2015.0,2019-04-05
Toyota,New,Petrol,70000.0,Corolla XE,450000,Lahore,Cash,1980.0,2018-12-24
Suzuki,Used,CNG,93000.0,Alto,570000,Karachi,Cash,2011.0,2019-01-06
Toyota,Used,CNG,362000.0,Other,390000,Islamabad,Cash,1986.0,2019-09-07
Toyota,New,Petrol,65000.0,Corolla XLI,1850000,Lahore,Cash,2016.0,2019-05-18
Suzuki,Used,Petrol,39000.0,Mehran VX,425000,Multan,Cash,2011.0,2018-08-15
Honda,New,Petrol,40000.0,Civic VTi Oriel Prosmatec,2000000,Islamabad,Cash,2012.0,2019-11-06
Toyota,Used,CNG,1995.0,Corolla 2.0 D,625000,Karachi,Cash,1995.0,2019-07-22
Suzuki,Used,Petrol,114000.0,Swift,1080000,Islamabad,Cash,2011.0,2019-11-01
Honda,Used,Petrol,136500.0,City IDSI,940000,Lahore,Cash,2007.0,2019-12-06
Suzuki,New,Petrol,12000.0,Cultus VXR,1130000,Karachi,Cash,2017.0,2019-09-05
Suzuki,Used,Petrol,115500.0,Cultus VXR,820000,Lahore,Cash,2012.0,2019-12-01
Daihatsu,Used,Hybrid,123456.0,Charade,235000,Karachi,Cash,1989.0,2019-07-26
Honda,New,Petrol,92500.0,Civic Prosmetic,585000,Karachi,Cash,1998.0,2019-02-23
Suzuki,Used,Petrol,39000.0,Mehran VX,425000,Multan,Cash,2011.0,2018-10-01
Honda,New,Petrol,40000.0,Civic VTi Oriel Prosmatec,2000000,Islamabad,Cash,2012.0,2019-01-14
Toyota,Used,CNG,1995.0,Corolla 2.0 D,625000,Karachi,Cash,1995.0,2019-12-03
Suzuki,Used,Petrol,114000.0,Swift,1080000,Islamabad,Cash,2011.0,2019-11-04
Honda,Used,Petrol,136500.0,City IDSI,940000,Lahore,Cash,2007.0,2019-07-03
Suzuki,New,Petrol,12000.0,Cultus VXR,1130000,Karachi,Cash,2017.0,2019-09-15
Suzuki,Used,Petrol,115500.0,Cultus VXR,820000,Lahore,Cash,2012.0,2019-09-16
Daihatsu,Used,Hybrid,123456.0,Charade,235000,Karachi,Cash,1989.0,2018-10-14
Honda,New,Petrol,92500.0,Civic Prosmetic,585000,Karachi,Cash,1998.0,2019-11-23
Suzuki,Used,CNG,27302.0,Khyber,220000,Karachi,Cash,1995.0,2019-06-04
Suzuki,Used,Petrol,31000.0,Mehran VX,590000,Lahore,Cash,2014.0,2019-06-06
Classic & Antiques,Used,Petrol,98000.0,Other,850000,Islamabad,Cash,2007.0,2019-06-19
Suzuki,Used,Petrol,82000.0,Mehran VX,510000,Islamabad,Cash,2012.0,2019-05-11
Suzuki,Used,CNG,128000.0,Alto,485000,Lahore,Cash,2007.0,2019-06-06
Suzuki,Used,CNG,77000.0,Mehran VX,365000,Karachi,Cash,2010.0,2019-09-21
Subaru,Used,Petrol,63555.0,Other,669000,Lahore,Cash,2013.0,2019-07-11
Suzuki,Used,Petrol,55000.0,Alto,445000,Karachi,Cash,2006.0,2019-05-08
Other Brands,Used,Petrol,5000.0,Other,105000,Karachi,Cash,1984.0,2019-07-01
Suzuki,New,Petrol,90000.0,Cultus VXR,985000,Karachi,Cash,2015.0,2019-08-05
Toyota,Used,Petrol,71000.0,Corolla XLI,12400000,Islamabad,Cash,2009.0,2018-09-11
Suzuki,Used,Hybrid,55555.0,Alto,210000,Lahore,Cash,1990.0,2018-12-27
Suzuki,Used,Petrol,15256.0,Alto,430000,,Cash,2006.0,2019-05-22
Mitsubishi,Used,Petrol,47000.0,Ek Wagon,790000,Lahore,Cash,2006.0,2019-06-13
Toyota,New,Petrol,13000.0,Corolla GLI,2055000,Karachi,Cash,2017.0,2018-10-30
Suzuki,Used,Petrol,1.0,Mehran VX,330000,Lahore,Cash,2006.0,2019-07-12
Suzuki,Used,Petrol,35000.0,Mehran VX,400000,Lahore,Cash,2006.0,2019-03-16
Suzuki,Used,Petrol,75000.0,Mehran VXR,575000,Lahore,Cash,2013.0,2019-04-15
Honda,New,Petrol,88000.0,City IDSI,885000,Karachi,Cash,2007.0,2019-06-11
Suzuki,New,Petrol,70000.0,Every,759999,Lahore,Cash,2015.0,2019-10-12
Hyundai,Used,CNG,95635.0,Santro,400000,Karachi,Cash,2003.0,2018-12-17
Honda,New,Petrol,28000.0,Acty,845000,,Cash,2013.0,2019-04-15
Suzuki,Used,Petrol,94401.0,Mehran VX,575000,Lahore,Cash,2013.0,2019-01-31
Other Brands,New,Hybrid,223155.0,Other,100000,Karachi,Cash,2012.0,2019-12-16
Suzuki,New,Petrol,6500.0,Wagon R,1310000,Lahore,Cash,2018.0,2019-05-04
Toyota,Used,Hybrid,100000.0,Corolla GLI,599000,Gujrat,Cash,1995.0,2019-04-06
Honda,New,Petrol,8000.0,Vezel,4000000,,Cash,2018.0,2018-12-04
Suzuki,Used,Petrol,78000.0,Khyber,265000,Karachi,Cash,1998.0,2019-01-30
Suzuki,Used,CNG,107321.0,Cultus VXR,585000,Lahore,Cash,2008.0,2019-02-04
Suzuki,Used,Petrol,75000.0,Bolan,350000,Lahore,Cash,1987.0,2019-04-08
Suzuki,New,CNG,5000.0,Alto,380000,Karachi,Cash,2006.0,2018-10-20
Suzuki,Used,Petrol,78000.0,Khyber,265000,Karachi,Cash,1998.0,2019-12-04
Suzuki,Used,CNG,107321.0,Cultus VXR,585000,Lahore,Cash,2008.0,2018-12-10
Suzuki,Used,Petrol,75000.0,Bolan,350000,Lahore,Cash,1987.0,2018-12-21
Suzuki,New,CNG,5000.0,Alto,380000,Karachi,Cash,2006.0,2019-05-16
Suzuki,Used,Petrol,19000.0,Every,930000,,Cash,2014.0,2018-12-18
Daihatsu,New,Hybrid,13600.0,Mira,1390000,,Cash,2016.0,2019-12-10
Toyota,New,Petrol,15.0,Corolla GLI,2200000,Lahore,Cash,2017.0,2019-09-28
Suzuki,Used,CNG,1.0,Mehran VX,285000,Karachi,Cash,2005.0,2019-01-21
Toyota,Used,Petrol,74000.0,Vitz,900000,Karachi,Cash,2005.0,2019-12-19
Honda,New,Petrol,79000.0,Civic VTi Oriel,1550000,Lahore,Cash,2011.0,2019-12-16
Toyota,Used,CNG,100000.0,86,275000,Karachi,Cash,1985.0,2018-10-04
Toyota,Used,Petrol,88000.0,Probox,1150000,Lahore,Cash,2006.0,2018-08-10
Suzuki,Used,Petrol,75000.0,Swift,940000,Karachi,Cash,2010.0,2019-08-12
Toyota,Used,Petrol,93000.0,Vitz,855000,Karachi,Cash,2006.0,2019-10-19
Suzuki,Used,CNG,125000.0,Margalla,225000,Karachi,Cash,1996.0,2019-06-14
Toyota,New,Petrol,50000.0,Corolla XLI,1375000,Karachi,Cash,2013.0,2019-01-23
Daihatsu,New,Petrol,90000.0,Hijet,760000,Lahore,Cash,2015.0,2019-10-14
Suzuki,Used,Petrol,100000.0,Cultus VXR,410000,Lahore,Cash,2003.0,2019-08-25
Toyota,Used,Petrol,66500.0,Corrolla Altis,2225000,Islamabad,Cash,2015.0,2018-09-11
Suzuki,Used,Petrol,93000.0,Cultus VXR,480000,Lahore,Cash,2005.0,2019-09-04
Toyota,Used,CNG,100000.0,86,275000,Karachi,Cash,1985.0,2018-08-25
Toyota,Used,Petrol,88000.0,Probox,1150000,Lahore,Cash,2006.0,2019-12-03
Suzuki,Used,Petrol,75000.0,Swift,940000,Karachi,Cash,2010.0,2019-09-17
Toyota,Used,Petrol,93000.0,Vitz,855000,Karachi,Cash,2006.0,2018-12-21
Suzuki,Used,CNG,125000.0,Margalla,225000,Karachi,Cash,1996.0,2018-09-02
Toyota,New,Petrol,50000.0,Corolla XLI,1375000,Karachi,Cash,2013.0,2018-12-16
Daihatsu,New,Petrol,90000.0,Hijet,760000,Lahore,Cash,2015.0,2019-10-07
Suzuki,Used,Petrol,100000.0,Cultus VXR,410000,Lahore,Cash,2003.0,2019-01-02
Toyota,Used,Petrol,66500.0,Corrolla Altis,2225000,Islamabad,Cash,2015.0,2019-05-30
Suzuki,Used,Petrol,93000.0,Cultus VXR,480000,Lahore,Cash,2005.0,2018-08-29
Toyota,New,Petrol,77000.0,Corolla GLI,1675000,Karachi,Cash,2014.0,2018-12-30
Suzuki,Used,Hybrid,50000.0,Mehran VX,535000,Lahore,Cash,2012.0,2018-11-02
Suzuki,Used,CNG,200000.0,Bolan,380000,Karachi,Cash,1989.0,2018-11-20
Suzuki,Used,CNG,70000.0,Cultus VXR,750000,Lahore,Cash,2011.0,2019-04-28
Toyota,Used,Petrol,228000.0,Corolla XE,580000,Lahore,Cash,1995.0,2019-08-25
Suzuki,Used,Petrol,132000.0,Wagon R,1040000,Karachi,Cash,2013.0,2019-10-17
Honda,Used,Petrol,92000.0,City IVTEC,1230000,Lahore,Cash,2010.0,2018-10-30
KIA,Used,CNG,100000.0,Spectra,300000,Karachi,Cash,2003.0,2019-02-02
Daihatsu,Used,Petrol,8800.0,Hijet,786000,Islamabad,Cash,2011.0,2019-06-29
Toyota,New,Petrol,68000.0,Passo,950000,Islamabad,Cash,2008.0,2019-03-23
Suzuki,Used,Petrol,80000.0,Mehran VX,325000,Lahore,Cash,2006.0,2019-02-11
Suzuki,Used,Hybrid,50.0,Mehran VXR,290000,Karachi,Cash,2003.0,2018-08-25
Suzuki,Used,CNG,122122.0,Alto,370000,Karachi,Cash,2005.0,2019-03-07
Suzuki,Used,CNG,165000.0,Mehran VX,295000,Lahore,Cash,2005.0,2019-03-25
Toyota,Used,Petrol,100000.0,Corolla GLI,1600000,Rawalpindi,Cash,2013.0,2018-11-23
Toyota,Used,Petrol,85000.0,Probox,1050000,Islamabad,Cash,2005.0,2019-04-26
Suzuki,Used,Petrol,105600.0,FX,240000,Lahore,Cash,1987.0,2019-09-01
Suzuki,Used,Petrol,38000.0,Cultus VXR,850000,Karachi,Cash,2013.0,2019-12-11
Suzuki,Used,CNG,100000.0,Mehran VX,400000,Rawalpindi,Cash,2007.0,2018-10-31
Suzuki,Used,Petrol,100000.0,Alto,400000,Peshawar,Cash,2005.0,2019-09-04
Suzuki,Used,Petrol,78781.0,Cultus VXR,700000,Lahore,Cash,2010.0,2019-08-01
Suzuki,Used,Petrol,75000.0,Swift,1095000,Sialkot,Cash,2014.0,2019-02-24
Suzuki,New,CNG,123456.0,Mehran VXR,195000,Peshawar,Cash,1989.0,2019-11-22
Mercedes,Used,Petrol,93000.0,E Class,5800000,Islamabad,Cash,2012.0,2019-08-05
Toyota,Used,Petrol,112000.0,Probox,1050000,Lahore,Cash,2005.0,2018-09-17
Suzuki,Used,CNG,870000.0,Other,250000,Karachi,Cash,1990.0,2018-10-21
Honda,Used,Petrol,124000.0,Civic Prosmetic,880000,Karachi,Cash,2008.0,2019-09-11
Honda,Used,Petrol,78100.0,City Aspire,1390000,Karachi,Cash,2013.0,2019-04-18
Hyundai,Used,Petrol,1.0,Santro,435000,Islamabad,Cash,2003.0,2019-01-27
Mitsubishi,Used,Petrol,177000.0,Lancer,390000,Karachi,Cash,1994.0,2019-10-05
Suzuki,Used,CNG,153000.0,Baleno,550000,Lahore,Cash,2003.0,2018-09-30
Daihatsu,New,Petrol,99000.0,Hijet,910000,Karachi,Cash,2012.0,2018-09-25
Suzuki,Used,CNG,70000.0,Margalla,320000,Karachi,Cash,1996.0,2019-09-08
,,,,,790000,,,,2019-03-29
Suzuki,New,Petrol,20800.0,Wagon R,1225000,Lahore,Cash,2017.0,2019-01-19
Toyota,Used,Petrol,48000.0,Corrolla Altis,2175000,Lahore,Cash,2016.0,2019-02-21
Suzuki,New,Petrol,115000.0,Swift,1150000,Islamabad,Cash,2013.0,2019-07-04
Toyota,Used,Petrol,54000.0,Corolla XE,560000,Quetta,Cash,2003.0,2018-11-22
Toyota,Used,Hybrid,158126.0,Aqua,1600000,Karachi,Cash,2013.0,2019-03-19
Suzuki,Used,CNG,65000.0,Khyber,350000,Lahore,Cash,1999.0,2018-08-17
Suzuki,Used,Petrol,88000.0,Cultus VXR,365000,Lahore,Cash,2005.0,2019-04-07
Suzuki,Used,Petrol,71800.0,Wagon R,1095000,Lahore,Cash,2016.0,2019-05-14
Suzuki,New,Petrol,65000.0,Liana,775000,Karachi,Cash,2012.0,2019-08-09
Suzuki,Used,CNG,80000.0,Cultus VXL,470000,Lahore,Cash,2004.0,2018-08-24
Daihatsu,Used,Petrol,500000.0,Cuore,470000,Karachi,Cash,2006.0,2018-10-02
Suzuki,Used,Petrol,86500.0,Alto,625000,,Cash,2011.0,2019-08-17
Toyota,Used,Petrol,60000.0,Corolla GLI,1640000,Lahore,Cash,2013.0,2019-04-09
Honda,Used,CNG,100000.0,Civic VTi Oriel,865000,Islamabad,Cash,2002.0,2019-10-08
Nissan,New,Petrol,51000.0,Dayz,1240000,Islamabad,Cash,2015.0,2018-09-17
Toyota,Used,Petrol,42000.0,Corolla GLI,2000000,Lahore,Cash,2017.0,2019-10-24
Toyota,Used,Petrol,48000.0,Corrolla Altis,2175000,Lahore,Cash,2016.0,2018-11-24
Suzuki,New,Petrol,115000.0,Swift,1150000,Islamabad,Cash,2013.0,2019-11-16
Toyota,Used,Petrol,54000.0,Corolla XE,560000,Quetta,Cash,2003.0,2018-12-20
Toyota,Used,Hybrid,158126.0,Aqua,1600000,Karachi,Cash,2013.0,2019-04-05
Suzuki,Used,CNG,65000.0,Khyber,350000,Lahore,Cash,1999.0,2019-10-05
Suzuki,Used,Petrol,88000.0,Cultus VXR,365000,Lahore,Cash,2005.0,2019-02-09
Suzuki,Used,Petrol,71800.0,Wagon R,1095000,Lahore,Cash,2016.0,2018-08-17
Suzuki,New,Petrol,65000.0,Liana,775000,Karachi,Cash,2012.0,2019-12-11
Suzuki,Used,CNG,80000.0,Cultus VXL,470000,Lahore,Cash,2004.0,2019-07-24
Daihatsu,Used,Petrol,500000.0,Cuore,470000,Karachi,Cash,2006.0,2019-11-15
Suzuki,Used,Petrol,86500.0,Alto,625000,,Cash,2011.0,2019-03-26
Honda,Used,CNG,100000.0,Civic VTi Oriel,865000,Islamabad,Cash,2002.0,2019-04-08
Toyota,Used,Petrol,60000.0,Corolla GLI,1640000,Lahore,Cash,2013.0,2018-10-23
Nissan,New,Petrol,51000.0,Dayz,1240000,Islamabad,Cash,2015.0,2018-09-13
Toyota,Used,Petrol,42000.0,Corolla GLI,2000000,Lahore,Cash,2017.0,2019-08-10
Toyota,Used,Petrol,123548.0,Corolla Axio,1640000,Lahore,Cash,2007.0,2018-09-12
Daihatsu,Used,Petrol,85000.0,Move,960000,Sialkot,Cash,2012.0,2019-03-12
Suzuki,Used,Petrol,8000.0,Mehran VX,560000,Islamabad,Cash,2012.0,2019-06-07
Suzuki,New,Petrol,18400.0,Mehran VXR,765000,Lahore,Cash,2017.0,2019-03-24
Suzuki,Used,CNG,1.0,Mehran VX,390000,Faisalabad,Cash,2008.0,2019-06-06
Toyota,Used,Petrol,65000.0,Land Cruiser,5500000,Lahore,Cash,2004.0,2019-04-10
Honda,Used,Hybrid,21600.0,Vezel,3125000,Karachi,Cash,2014.0,2019-08-14
